,paper_id,rating,decision,theta_mean,theta_lower50,theta_upper50,theta_lower95,theta_upper95
409,63VajkIDEu,"[6, 6, 7, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
410,63xeWav1lU,"[5, 6, 5, 5]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
411,64V40K2fDv,"[8, 5, 5, 6]",Poster,4.7372775,4.113599419593811,5.573258876800537,6.144888997077943,6.497872614860535
412,65UoJ0z7Kp,"[6, 5, 5, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
413,65htepluYE,"[7, 6, 7, 5]",Poster,5.445848,5.049947619438171,6.0777788162231445,6.526863896846772,6.911364805698395
414,67K3Xlvw8L,"[7, 6, 7]",Poster,5.5218616,5.050528883934021,6.4237083196640015,6.8315939664840695,7.102146184444427
415,67tRrjgzsh,"[6, 6, 4, 7]",Poster,4.821043,4.317751526832581,5.502232670783997,5.9841102123260494,6.288870728015899
416,6A29LUZhfv,"[6, 5, 6, 7]",Poster,5.357841,5.047088980674744,5.89055061340332,6.268786096572876,6.543610572814941
417,6AeIDnrTN2,"[6, 6, 8, 7]",Spotlight/Oral,5.7674074,5.319152116775513,6.478897929191589,6.924555194377899,7.267972719669341
418,6AepMNrz7a,"[6, 6, 6, 7]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
419,6ArNmbMpKF,"[6, 7, 7]",Poster,5.514805,5.020328760147095,6.402244806289673,6.824249565601349,7.059822511672974
420,6CFHg7exjY,"[7, 7, 3]",Poster,3.3525805,2.31501042842865,4.6272594928741455,5.3902805924415595,5.964448297023773
421,6EqFoqkLSW,"[6, 6, 8, 4]",Poster,4.605179,3.9220243096351624,5.475658059120178,6.086852586269378,6.509133243560791
422,6FPZLnp1Zn,"[7, 6, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
423,6FTlHaxCpR,"[7, 6, 6, 7]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
424,6FYh6gxzPf,"[5, 5, 5, 7]",Poster,4.8789396,4.515852570533752,5.405575275421143,5.783737993240357,5.997094774246216
425,6HO33urpaI,"[6, 6, 6]",Poster,5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
426,6HUJoD3wTj,"[7, 7, 8, 7]",Poster,6.596091,6.39926278591156,7.1304250955581665,7.4507109999656675,7.6372003793716425
427,6IyYa4gETN,"[4, 8, 8, 4]",Poster,3.9818063,3.0127110481262207,5.1255292892456055,5.934601533412934,6.412584602832793
428,6KDZHgrDhG,"[5, 8, 6, 5]",Poster,4.7372775,4.113599419593811,5.573258876800537,6.144888997077943,6.497872614860535
429,6KThdqFgmA,"[7, 7, 7, 6, 4]",Poster,5.41735,4.987295031547546,6.001897811889648,6.480136036872864,6.6977604031562805
430,6Kg26g1quR,"[5, 6, 6, 5]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
431,6LVxO1C819,"[6, 5, 8, 5]",Poster,4.8294024,4.2226722240448,5.606793999671936,6.151650786399842,6.56927456855774
432,6OK8Qy9yVu,"[5, 7, 3, 7]",Poster,3.9692883,3.243072271347046,4.934022068977356,5.575662207603455,6.026655602455139
433,6OvTbDClUn,"[7, 7, 6, 6]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
434,6PMfJT2O7G,"[6, 6, 7, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
435,6SAnp0vr9X,"[6, 7, 8]",Poster,5.150233,4.305742502212524,6.441548585891724,6.975238800048828,7.232974028587341
436,6SRPizFuaE,"[6, 4, 6, 5, 5]",Poster,4.872802,4.596683859825134,5.204074144363403,5.521138799190522,5.726066291332245
437,6SSzMq3WTn,"[7, 5, 7, 3]",Poster,3.9692883,3.243072271347046,4.934022068977356,5.575662207603455,6.026655602455139
438,6U5fCHIWOC,"[6, 7, 7, 8]",Poster,6.1312013,5.819981575012207,6.799596667289734,7.228377139568329,7.448514664173126
439,6U8iV9HVpS,"[5, 6, 7, 6]",Poster,5.357841,5.047088980674744,5.89055061340332,6.268786096572876,6.543610572814941
440,6VVgAgVfxW,"[3, 5, 6, 6]",Poster,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
441,6W3LbkKriL,"[5, 6, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
442,6YIpvnkjUK,"[8, 8, 7]",Spotlight/Oral,5.8474207,4.993752360343933,7.277655482292175,7.745655393600464,8.017982602119446
443,6YKMBUiIsG,"[8, 5, 7, 6]",Poster,5.1113605,4.403066277503967,6.09895122051239,6.719507765769959,7.068735599517822
444,6ZBHIEtdP4,"[7, 7, 8, 8]",Spotlight/Oral,6.6484036,6.378608345985413,7.319340944290161,7.687304413318635,7.955914056301117
445,6ZXrvoIox1,"[6, 6, 6, 5]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
446,6ZwJSk2kvU,"[7, 5, 5]",Poster,4.28066,3.542554020881653,5.303889870643616,5.874060428142547,6.287752854824066
447,6aJrEC28hR,"[7, 5, 6]",Poster,4.7254915,4.151156067848206,5.653457880020142,6.162384057044983,6.487962090969085
448,6b6TfDBDOO,"[7, 6, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
449,6cWDg9t3z5,"[9, 5, 6, 7, 7]",Poster,5.697788,5.196876049041748,6.44499409198761,7.004686284065246,7.333664751052856
450,6cdYMkxxNt,"[5, 5, 6, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
451,6dYBP3BIwx,"[4, 6, 8, 6]",Poster,4.6433434,3.9302536249160767,5.560676336288452,6.181697475910187,6.509701585769653
452,6ejpSVIiIl,"[5, 6, 6, 7, 6]",Poster,5.6501284,5.396248459815979,5.978505849838257,6.306466031074524,6.44870011806488
453,6emETARnWi,"[6, 5, 6, 7]",Poster,5.357841,5.047088980674744,5.89055061340332,6.268786096572876,6.543610572814941
454,6eoGVqMiIj,"[5, 5, 5, 4]",Poster,4.492712,4.21573543548584,4.8086148500442505,5.146779143810273,5.334951770305634
455,6gIcnPvw2x,"[6, 6, 6, 6]",Poster,5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
456,6gMnj9oc6d,"[5, 7, 6, 3]",Poster,4.1487393,3.5187442302703857,4.892945647239685,5.537383055686951,5.887996506690978
457,6gzPSMUAz2,"[5, 5, 5, 6]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
458,6hY60tkiEK,"[6, 5, 5, 5, 5]",Poster,5.0259647,4.846232533454895,5.256309986114502,5.510034286975861,5.647768104076385
459,6jOScqwdHU,"[7, 6, 5]",Poster,4.7384915,4.071947336196899,5.7081204652786255,6.196712028980255,6.571263325214386
460,6lwKOvL3KN,"[3, 6, 6]",Poster,3.59346,2.840618312358856,4.528915047645569,5.2188030838966375,5.745241641998291
461,6lx34fpanw,"[6, 7, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
462,6n709MszkP,"[5, 8, 6, 6]",Poster,5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
463,6osgTNnAZQ,"[6, 6, 5, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
464,6pTlXqrO0p,"[4, 3, 4, 7]",Poster,3.5733366,3.036777973175049,4.262437462806702,4.848691177368164,5.181001830101013
465,6qr3932RWe,"[5, 5, 7]",Spotlight/Oral,4.28066,3.542554020881653,5.303889870643616,5.874060428142547,6.287752854824066
466,6sIOBDwr6d,"[6, 6, 8, 7]",Poster,5.7674074,5.319152116775513,6.478897929191589,6.924555194377899,7.267972719669341
467,6uRrwWhZlM,"[6, 5, 6, 7]",Poster,5.357841,5.047088980674744,5.89055061340332,6.268786096572876,6.543610572814941
468,6uv9ViIoMj,"[7, 5, 5, 6, 5]",Poster,5.21673,4.939168810844421,5.572592735290527,5.913614749908447,6.087931084632873
469,6vDYsXn0Dl,"[7, 6, 5, 6, 7]",Poster,5.814609,5.541231036186218,6.186860918998718,6.475361025333405,6.739303946495055
470,6vNPPtWH1Q,"[6, 7, 6]",Spotlight/Oral,5.3216043,4.8512879610061646,6.131501793861389,6.5544773697853085,6.776159656047821
471,6zOKbzjBO4,"[7, 7, 7, 6, 7]",Poster,6.5180707,6.298815011978149,6.801562190055847,7.052041280269623,7.190666472911834
472,6zROYoHlcp,"[4, 7, 5, 5, 4, 5]",Poster,4.6509366,4.353855133056641,4.995273947715759,5.3410372853279116,5.519330465793609
473,72tRD2Mfjd,"[5, 6, 7, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
474,739jAzUXk7,"[5, 5, 6, 5]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
475,74B6qX62vW,"[6, 6, 6, 7]",Spotlight/Oral,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
476,74c9EOng9C,"[4, 7, 4, 6]",Poster,4.248846,3.6545958518981934,4.943996071815491,5.5180636763572695,5.8627494931221005
477,76CZrhbMoo,"[7, 7, 5, 7]",Poster,5.62381,5.1490044593811035,6.287370920181274,6.72936315536499,7.0261183977127075
478,76NKidadct,"[7, 6, 7, 6]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
479,77kCJzvpOa,"[6, 7, 5, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
480,780uXnA4wN,"[4, 7, 7]",Poster,4.0241756,3.1495431661605835,5.141322016716003,5.889683091640473,6.320430648326874
481,792txRlKit,"[6, 7, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
482,79eWvkLjib,"[3, 6, 7, 7]",Poster,4.1858916,3.4340838193893433,5.206373810768127,5.846817743778229,6.197301506996154
483,79q206xswc,"[6, 7, 3, 6]",Spotlight/Oral,4.2302504,3.588171124458313,5.068603515625,5.734131085872651,6.088508892059326
484,7ANmKBfP88,"[6, 6, 5]",Poster,4.8408895,4.484274983406067,5.5081223249435425,5.912766683101654,6.157498288154602
485,7AWMTPMZES,"[6, 5, 6, 5]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
486,7AXY27kdNH,"[5, 5, 7, 7]",Poster,5.074287,4.592531085014343,5.775812864303589,6.26253490447998,6.5790126562118525
487,7CMNSqsZJt,"[6, 7, 5, 8]",Poster,5.1113605,4.403066277503967,6.09895122051239,6.719507765769959,7.068735599517822
488,7CUUtpDeqN,"[5, 7, 7, 7]",Poster,5.62381,5.1490044593811035,6.287370920181274,6.72936315536499,7.0261183977127075
489,7Dep87TMJs,"[7, 9, 7, 6, 5]",Poster,5.627133,5.0577627420425415,6.399117112159729,6.984737873077393,7.337012529373169
490,7EQx56YSB2,"[5, 4, 4, 7]",Poster,4.1728635,3.710482597351074,4.803572058677673,5.2894056200981145,5.708421206474304
491,7ESHFpqjNO,"[7, 4, 6, 5, 5]",Poster,4.888045,4.547055006027222,5.320401668548584,5.713630139827728,6.005888903141021
492,7FokMz6U8n,"[6, 4, 6, 8, 5]",Poster,4.9393187,4.398582339286804,5.5685330629348755,6.055666506290436,6.2744489192962645
493,7Fzx3Akdt5,"[8, 7, 7, 7]",Poster,6.596091,6.39926278591156,7.1304250955581665,7.4507109999656675,7.6372003793716425
494,7G362fgJFd,"[5, 4, 4, 6]",Poster,4.259377,3.8907716870307922,4.7097026109695435,5.090082561969758,5.465091335773468
495,7HFQfRjdcn,"[7, 8, 3, 6]",Poster,3.9921248,3.047529697418213,5.13804817199707,5.951992249488831,6.402621173858642
496,7Hb03vGcJk,"[6, 4, 6, 6]",Poster,4.874589,4.547694087028503,5.382784485816956,5.792456889152527,6.053677785396576
497,7Jb4NJS8Yk,"[7, 4, 6, 4]",Poster,4.248846,3.6545958518981934,4.943996071815491,5.5180636763572695,5.8627494931221005
498,7Kz7icCZ6H,"[5, 6, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
499,7L2tCirpwB,"[8, 5, 7, 8]",Poster,5.3708353,4.688878059387207,6.453714370727539,7.036371231079102,7.314554274082184
500,7LIm53Jiic,"[7, 4, 7]",Poster,4.0491056,3.075457751750946,5.292546629905701,6.072156226634979,6.625798690319061
501,7Lv8zHQWwS,"[8, 4, 8, 6, 9]",Poster,5.0931993,4.219813108444214,6.168229579925537,6.957298898696901,7.400061953067779
502,7Mo1NOosNT,"[6, 5, 5, 5]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
503,7NrYnCN2be,"[7, 7, 6, 6]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
504,7Ntft3U7jj,"[7, 6, 7, 5]",Poster,5.445848,5.049947619438171,6.0777788162231445,6.526863896846772,6.911364805698395
505,7O6KtaAr8n,"[7, 4, 5, 7]",Spotlight/Oral,4.5975056,3.956834316253662,5.400694131851196,5.955047917366028,6.3274892449378966
506,7PORYhql4V,"[4, 7, 6, 5]",Poster,4.597265,4.076722741127014,5.240867614746094,5.7529620885849,6.04271330833435
507,7QG9R8urVy,"[6, 7, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
508,7RQvjayHrM,"[7, 6, 7, 5]",Poster,5.445848,5.049947619438171,6.0777788162231445,6.526863896846772,6.911364805698395
509,7RwKMRMNrc,"[7, 5, 5]",Poster,4.28066,3.542554020881653,5.303889870643616,5.874060428142547,6.287752854824066
510,7Sh0XkN1KS,"[3, 5, 6, 7, 7]",Poster,4.7179484,4.28524112701416,5.324463367462158,5.835995626449585,6.213298082351685
511,7Swrtm9Qsp,"[8, 8, 6, 7]",Spotlight/Oral,6.111347,5.692819118499756,6.955900549888611,7.392801439762116,7.729390501976013
512,7Tir0u0ukg,"[7, 5, 5, 5]",Poster,4.8789396,4.515852570533752,5.405575275421143,5.783737993240357,5.997094774246216
513,7U5MwUS3Rw,"[4, 7, 5, 8]",Poster,4.3788753,3.5651881098747253,5.353861689567566,5.997418534755707,6.478773880004882
514,7UenF4kx4j,"[8, 5, 6, 7]",Poster,5.212098,4.608847379684448,6.146407127380371,6.659411025047302,7.016997611522674
515,7UyBKTFrtd,"[7, 6, 6, 6, 7]",Poster,6.11611,5.907196760177612,6.4137043952941895,6.668829429149628,6.838998389244079
516,7V62sQ5Jra,"[6, 6, 7, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
517,7W0f7lifDk,"[6, 4, 5, 5]",Poster,4.5501723,4.233299612998962,4.968454599380493,5.295900428295136,5.549220907688141
518,7WoOphIZ8u,"[6, 7, 4, 6]",Poster,4.821043,4.317751526832581,5.502232670783997,5.9841102123260494,6.288870728015899
519,7WvwzuYkUq,"[5, 7, 5, 4]",Poster,4.4668922,4.004011154174805,5.083335518836975,5.570573377609253,5.928330659866333
520,7X5zu6GIuW,"[7, 7, 5]",Poster,4.68049,3.924676477909088,5.844788074493408,6.481781029701233,6.762825238704681
521,7XkwzaPMvX,"[7, 3, 6, 6]",Poster,4.2302504,3.588171124458313,5.068603515625,5.734131085872651,6.088508892059326
522,7YdafFbhxL,"[5, 6, 7, 7]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
523,7Ye12RLZ4P,"[6, 7, 7, 5]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
524,7aFEqIb1dp,"[6, 5, 7, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
525,7aFRgCC8Q7,"[7, 6, 8, 7]",Poster,6.1312013,5.819981575012207,6.799596667289734,7.228377139568329,7.448514664173126
526,7arAADUK6D,"[7, 6, 6]",Spotlight/Oral,5.3183427,4.866404294967651,6.117671489715576,6.545877826213837,6.848191285133361
527,7b2DrIBGZz,"[6, 4, 6, 5]",Poster,4.658956,4.284640550613403,5.188297986984253,5.559275197982789,5.8467182397842405
528,7eFS8aZHAM,"[7, 5, 5, 6]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
529,7eIaqYrpcs,"[5, 4, 6, 5]",Poster,4.5501723,4.233299612998962,4.968454599380493,5.295900428295136,5.549220907688141
530,7fScrgJ3An,"[5, 6, 3, 5]",Poster,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
531,7flSQgZ4RT,"[7, 3, 5, 5]",Poster,4.0855613,3.5425870418548584,4.768975615501404,5.2440228939056395,5.565151107311249
532,7gf6oGdKPU,"[6, 5, 5, 6, 7]",Poster,5.416969,5.133636474609375,5.800755620002747,6.0893939495086675,6.343070304393768
533,7hy5fy2OC6,"[7, 7, 7]",Poster,5.9103627,5.5211827754974365,6.813208341598511,7.217522180080414,7.411329889297485
534,7j6xgGj5lF,"[5, 5, 4, 7]",Poster,4.439396,3.963376760482788,5.064438819885254,5.492177557945252,5.839519500732421
535,7lMN6xoBjb,"[5, 5, 5, 6]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
536,7qBkADV4zD,"[6, 4, 6, 6]",Poster,4.874589,4.547694087028503,5.382784485816956,5.792456889152527,6.053677785396576
537,7qJFkuZdYo,"[8, 5, 6]",Poster,4.290466,3.3941389322280884,5.578557133674622,6.220795834064484,6.763964641094208
538,7qT72IGkr4,"[3, 8, 7, 4]",Poster,3.6823308,2.8539894819259644,4.66391122341156,5.5477495193481445,5.991922867298126
539,7rWTS2wuYX,"[5, 6, 7, 3]",Poster,4.0798936,3.443735659122467,4.873974561691284,5.425220501422882,5.853888499736786
540,7rrJQ9iWoX,"[6, 5, 7]",Poster,4.7254915,4.151156067848206,5.653457880020142,6.162384057044983,6.487962090969085
541,7s53dAJlwz,"[7, 5, 4, 4]",Poster,4.1728635,3.710482597351074,4.803572058677673,5.2894056200981145,5.708421206474304
542,7sACcaOmGi,"[7, 7, 6, 4]",Spotlight/Oral,4.862295,4.271258473396301,5.659538388252258,6.181534600257874,6.551352345943451
543,7sdkLVuYCU,"[6, 5, 7, 6]",Spotlight/Oral,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
544,7su2GfqvmN,"[5, 4, 7, 6]",Poster,4.597265,4.076722741127014,5.240867614746094,5.7529620885849,6.04271330833435
545,7t6aq0Fa9D,"[7, 7, 6, 5]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
546,7t9eDEY2GT,"[7, 7, 5, 5]",Poster,5.074287,4.592531085014343,5.775812864303589,6.26253490447998,6.5790126562118525
547,7tRtH0AoBl,"[6, 4, 7, 6]",Poster,4.821043,4.317751526832581,5.502232670783997,5.9841102123260494,6.288870728015899
548,7txPaUpUnc,"[6, 5, 5, 6, 6]",Poster,5.378295,5.15025520324707,5.629971623420715,5.900687217712402,6.068803608417511
549,7uWzoGn4kv,"[6, 5, 4, 5]",Poster,4.5745306,4.262362003326416,4.979861378669739,5.410353720188141,5.6587367892265314
550,7uqVfZW6Mo,"[7, 7, 7, 7]",Spotlight/Oral,6.618666,6.393261432647705,6.960570573806763,7.206512629985809,7.356888484954834
551,7v0UyO0B6q,"[7, 5, 6, 6, 6]",Poster,5.65,5.390058755874634,5.978446841239929,6.295089960098267,6.551731014251709
552,7v88Fh6iSM,"[7, 5, 4, 5, 8]",Poster,4.8595333,4.324837565422058,5.527249813079834,6.017573356628418,6.294780981540679
553,7vXufiEzSy,"[5, 6, 5, 6, 5]",Poster,5.1576457,4.941937565803528,5.413340449333191,5.669941568374634,5.819466865062713
554,7vsx6PxAOH,"[5, 7, 6]",Poster,4.78293,4.155047178268433,5.681443572044373,6.17077145576477,6.511144423484802
555,7xhwE7VH4S,"[7, 6, 5, 6]",Poster,5.357841,5.047088980674744,5.89055061340332,6.268786096572876,6.543610572814941
556,7zzOcyT0hd,"[6, 6, 7, 7]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
557,80SSl69GAz,"[6, 6, 5, 7]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
558,81IFFsfQUj,"[4, 5, 6, 6]",Poster,4.72267,4.384366154670715,5.19135046005249,5.531119263172149,5.8673790931701655
559,81YIt63TTn,"[6, 6, 6, 5]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
560,8271eFxojN,"[6, 6, 5]",Poster,4.8408895,4.484274983406067,5.5081223249435425,5.912766683101654,6.157498288154602
561,82Ndsr4OS6,"[5, 7, 6, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
562,83e3DPVrFC,"[5, 6, 6, 5]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
563,83pV20DD2s,"[5, 5, 7, 7]",Poster,5.074287,4.592531085014343,5.775812864303589,6.26253490447998,6.5790126562118525
564,83vxe8alV4,"[2, 8, 8, 5]",Poster,3.3637536,2.3247990012168884,4.489741802215576,5.32181510925293,5.897901129722595
565,848vuK2cKp,"[6, 6, 7, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
566,859DtlwnAD,"[4, 7, 5, 5]",Poster,4.439396,3.963376760482788,5.064438819885254,5.492177557945252,5.839519500732421
567,85tu7K06i3,"[7, 6, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
568,87AXdbkRyd,"[6, 6, 5, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
569,88TzdGyPT6,"[5, 5, 8, 4]",Spotlight/Oral,4.269585,3.617952048778534,5.141362190246582,5.7073568344116214,6.107469856739044
570,88rbNOtAez,"[3, 5, 5, 7, 7]",Poster,4.4927893,3.952345550060272,5.143112540245056,5.674752604961395,5.92253190279007
571,89AUi5L1uA,"[7, 5, 5, 7]",Poster,5.074287,4.592531085014343,5.775812864303589,6.26253490447998,6.5790126562118525
572,89fSR2gpxp,"[5, 6, 6, 5]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
573,8APPypS0yN,"[7, 4, 6]",Poster,3.9364176,2.9540032744407654,5.102223992347717,5.765716969966888,6.275486969947815
574,8B3sAX889P,"[7, 7, 4, 5, 4]",Poster,4.616094,4.135573625564575,5.190222501754761,5.707388401031494,6.0726032733917235
575,8CBcdDQFDQ,"[6, 6, 7, 7]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
576,8CguPoe3TP,"[6, 7, 7, 5, 5]",Poster,5.4880357,5.168296813964844,5.932250261306763,6.3111266732215885,6.580949473381042
577,8Dkz60yGfj,"[3, 5, 6, 7]",Poster,4.0798936,3.443735659122467,4.873974561691284,5.425220501422882,5.853888499736786
578,8Dy42ThoNe,"[7, 5, 5]",Poster,4.28066,3.542554020881653,5.303889870643616,5.874060428142547,6.287752854824066
579,8Fxqn1tZM1,"[7, 6, 8]",Spotlight/Oral,5.0504756,4.176772952079773,6.417931795120239,7.026973974704743,7.367524063587188
580,8HeUvbImKT,"[6, 7, 7, 5]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
581,8HwI6UavYc,"[3, 5, 6, 4]",Poster,3.9170225,3.4838666915893555,4.467005491256714,4.933821034431458,5.3219108223915095
582,8IysmgZte4,"[5, 7, 8, 4]",Poster,4.4476113,3.695342242717743,5.443358540534973,6.091937029361725,6.482764840126038
583,8JauriwDeH,"[7, 5, 6, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
584,8K6ul0hgtC,"[5, 6, 6, 5]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
585,8KPyJm4gt5,"[7, 4, 6, 9]",Spotlight/Oral,4.400519,3.3768259286880493,5.575005412101746,6.332132804393769,6.807333612442016
586,8KkBxzn0km,"[7, 7, 5, 6]",Spotlight/Oral,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
587,8LbJfEjIrT,"[5, 6, 5, 5, 8]",Poster,5.159573,4.782074570655823,5.657153248786926,6.077263748645783,6.315460073947906
588,8Ofbg2KYMu,"[5, 7, 7]",Poster,4.68049,3.924676477909088,5.844788074493408,6.481781029701233,6.762825238704681
589,8PWvdaRQAu,"[7, 7, 6]",Poster,5.514805,5.020328760147095,6.402244806289673,6.824249565601349,7.059822511672974
590,8UqyWNsnyA,"[5, 6, 6, 7]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
591,8Uyfr5TcNR,"[7, 7, 5, 6]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
592,8VKxTlnejE,"[8, 5, 7, 5]",Poster,4.838813,4.102682113647461,5.809131741523743,6.397332644462585,6.745966374874115
593,8W5ADJOKcv,"[6, 6, 4, 7]",Poster,4.821043,4.317751526832581,5.502232670783997,5.9841102123260494,6.288870728015899
594,8XoWofmZkI,"[4, 8, 6, 5]",Poster,4.450884,3.831032156944275,5.2718740701675415,5.933483052253724,6.293944644927978
595,8ZLL6mu2qC,"[7, 6, 4, 6]",Poster,4.8451657,4.435686230659485,5.498450756072998,5.979093647003174,6.291148126125336
596,8aA3DHLK5h,"[6, 7, 4, 7]",Spotlight/Oral,4.781054,4.1048823595047,5.640843152999878,6.150175881385804,6.502911615371704
597,8aAaYEwNR4,"[5, 4, 6, 9]",Poster,3.96533,3.0314666628837585,5.116884469985962,5.916343104839325,6.388197994232177
598,8abNCVJs2j,"[4, 4, 8, 5]",Poster,3.9920788,3.3064478635787964,4.791922688484192,5.4759505748748785,5.928615856170654
599,8hBc843g1p,"[5, 7, 5, 4]",Poster,4.4668922,4.004011154174805,5.083335518836975,5.570573377609253,5.928330659866333
600,8i6px5W1Rf,"[5, 6, 6, 7]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
601,8iPobEKUUA,"[7, 6, 7, 6]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
602,8ihVBYpMV4,"[5, 6, 8, 7]",Poster,5.250469,4.6258909702301025,6.102586627006531,6.653542017936706,7.026328098773956
603,8iytZCnXIu,"[7, 6, 5, 6]",Spotlight/Oral,5.357841,5.047088980674744,5.89055061340332,6.268786096572876,6.543610572814941
604,8jB6sGqvgQ,"[5, 5, 7]",Spotlight/Oral,4.28066,3.542554020881653,5.303889870643616,5.874060428142547,6.287752854824066
605,8jpSenKvoS,"[7, 4, 4, 8]",Poster,3.9806461,3.008313000202179,5.052403569221497,5.746785640716553,6.1993953585624695
606,8jyCRGXOr5,"[6, 5, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
607,8koaqRdRYH,"[6, 6, 7]",Poster,5.3183427,4.866404294967651,6.117671489715576,6.545877826213837,6.848191285133361
608,8lcW9ltJx9,"[6, 5, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
609,8mZc259r8X,"[5, 7, 7]",Poster,4.68049,3.924676477909088,5.844788074493408,6.481781029701233,6.762825238704681
610,8moTQjfqAV,"[8, 7, 4, 7]",Poster,4.7168007,3.844140410423279,5.772663712501526,6.5044450759887695,6.9704055190086365
