,paper_id,adjusted_score,decision,rating,subjectivity_interval
1613,8sfc8MwG5v,5.25,Accept (Poster),5.5,"[5.25, 5.5]"
1614,8sglLco8Ti,5.25,Reject,5.25,"[5.25, 5.25]"
1615,8shi3NhgJp,5.5,Reject,5.0,"[5.0, 5.5]"
1616,8tlsJB28c9,5.0,Reject,5.0,"[5.0, 5.0]"
1617,8uXkyWFVum,5.2,Withdrawn,4.2,"[4.2, 5.2]"
1618,8vGgdc8wOu,6.0,Reject,5.5,"[5.5, 6.0]"
1619,8vUcEqFGE1,3.0,Withdrawn,3.5,"[3.0, 3.5]"
1620,8vzMLo8LDN,5.5,Accept (Poster),6.25,"[5.5, 6.25]"
1621,8w22WLy2R8,5.75,Reject,5.25,"[5.25, 5.75]"
1622,8w8d8j2FCy,5.5,Reject,6.0,"[5.5, 6.0]"
1623,8wAL9ywQNB,6.4,Accept (Poster),6.6,"[6.4, 6.6]"
1624,8wIgDG87jn,4.75,Reject,5.25,"[4.75, 5.25]"
1625,8wjWm5jr1w,6.25,Reject,6.0,"[6.0, 6.25]"
1626,8x0SGbCpzs,6.25,Accept (Poster),6.0,"[6.0, 6.25]"
1627,8xStV6KJEr,5.0,Reject,5.0,"[5.0, 5.0]"
1628,8xpR7IXcE8,6.5,Reject,4.25,"[4.25, 6.5]"
1629,8xxEBAtD7y,6.333333333333333,Accept (Spotlight),7.333333333333333,"[6.333333333333333, 7.333333333333333]"
1630,8y5Uf6oEiB,5.75,Accept (Poster),5.5,"[5.5, 5.75]"
1631,8y7R2pdCl7,4.2,Withdrawn,3.4,"[3.4, 4.2]"
1632,8yEoTBceap,5.0,Reject,5.25,"[5.0, 5.25]"
1633,8yZ3hh4gg9,5.75,Reject,5.0,"[5.0, 5.75]"
1634,8zCB9rTnmE,6.0,Reject,4.75,"[4.75, 6.0]"
1635,8zJRon6k5v,7.0,Accept (Oral),8.0,"[7.0, 8.0]"
1636,8zxGruuzr9,4.5,Accept (Poster),4.25,"[4.25, 4.5]"
1637,905dpz8K73,4.666666666666667,Reject,5.333333333333333,"[4.666666666666667, 5.333333333333333]"
1638,90DC0IvlSs,6.0,Accept (Poster),5.75,"[5.75, 6.0]"
1639,90Db4RUBc7,6.25,Accept (Poster),6.75,"[6.25, 6.75]"
1640,90UhF7e8jo,5.5,Reject,5.5,"[5.5, 5.5]"
1641,90z4EDqcmu,4.75,Withdrawn,4.25,"[4.25, 4.75]"
1642,9120xQKmcN,4.5,Withdrawn,4.0,"[4.0, 4.5]"
1643,92AFW5nq8M,4.0,Withdrawn,3.6,"[3.6, 4.0]"
1644,92FEM1voOW,5.0,Withdrawn,5.2,"[5.0, 5.2]"
1645,92FZfA99dP,4.333333333333333,Reject,3.6666666666666665,"[3.6666666666666665, 4.333333333333333]"
1646,92GUJzTRXs,5.25,Reject,4.75,"[4.75, 5.25]"
1647,92vMaHotTM,5.25,Accept (Poster),5.5,"[5.25, 5.5]"
1648,93XT0lKOct,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
1649,94LyPGDi0Y,5.5,Reject,5.25,"[5.25, 5.5]"
1650,94d2OjTags,5.25,Reject,5.25,"[5.25, 5.25]"
1651,94kQgWXojH,6.25,Accept (Poster),6.0,"[6.0, 6.25]"
1652,960Ny6IjEr,4.5,Reject,4.5,"[4.5, 4.5]"
1653,96GMFXsbJE,5.4,Accept (Poster),6.4,"[5.4, 6.4]"
1654,96beVMeHh9,4.75,Accept (Poster),5.25,"[4.75, 5.25]"
1655,96jZFqM5E0,5.333333333333333,Accept (Poster),6.666666666666667,"[5.333333333333333, 6.666666666666667]"
1656,97D725GJtQ,5.4,Accept (Poster),5.8,"[5.4, 5.8]"
1657,97dJ3Jp5P4,5.25,Reject,4.75,"[4.75, 5.25]"
1658,97rOQDPmk2,6.0,Accept (Spotlight),7.333333333333333,"[6.0, 7.333333333333333]"
1659,97tbbvSJ4A,3.0,Withdrawn,3.5,"[3.0, 3.5]"
1660,98ASXp6oPg,5.333333333333333,Reject,4.666666666666667,"[4.666666666666667, 5.333333333333333]"
1661,98d7DLMGdt,5.5,Accept (Poster),6.5,"[5.5, 6.5]"
1662,98dyxUoI3q,5.25,Withdrawn,4.75,"[4.75, 5.25]"
1663,996aKQIom0,4.5,Reject,3.8333333333333335,"[3.8333333333333335, 4.5]"
1664,99YEbiBbdy,5.5,Reject,6.75,"[5.5, 6.75]"
1665,9AtlhmFVDi,4.75,Reject,5.5,"[4.75, 5.5]"
1666,9B8o9AxSyb,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
1667,9BVMD3keG8,4.5,Withdrawn,5.25,"[4.5, 5.25]"
1668,9BiVepgmWW,6.25,Accept (Poster),7.0,"[6.25, 7.0]"
1669,9CqkpQExe2,6.2,Accept (Poster),6.4,"[6.2, 6.4]"
1670,9D2QvO1uWj,6.75,Accept (Poster),6.25,"[6.25, 6.75]"
1671,9D9VoONnn6,5.0,Reject,5.666666666666667,"[5.0, 5.666666666666667]"
1672,9DDJuab67K,4.6,Withdrawn,3.8,"[3.8, 4.6]"
1673,9DK6GI0YN2,4.25,Withdrawn,4.25,"[4.25, 4.25]"
1674,9DSUwiYJP3,4.666666666666667,Withdrawn,4.666666666666667,"[4.666666666666667, 4.666666666666667]"
1675,9DnKZbOr4r,4.2,Reject,4.2,"[4.2, 4.2]"
1676,9DrPvYCETp,5.333333333333333,Reject,5.333333333333333,"[5.333333333333333, 5.333333333333333]"
1677,9DvXEO9xdn,5.0,Reject,4.0,"[4.0, 5.0]"
1678,9EBSEkFSje,5.75,Reject,5.25,"[5.25, 5.75]"
1679,9EfBeXaXf0,6.25,Accept (Poster),6.75,"[6.25, 6.75]"
1680,9EiWIyJMNi,6.333333333333333,Reject,6.0,"[6.0, 6.333333333333333]"
1681,9EqQC2ct4H,5.333333333333333,Accept (Poster),6.0,"[5.333333333333333, 6.0]"
1682,9FRwkPw3Cn,6.0,Accept (Poster),6.75,"[6.0, 6.75]"
1683,9Fh0z1JmPU,6.0,Accept (Poster),6.5,"[6.0, 6.5]"
1684,9FqARW7dwB,6.25,Accept (Poster),6.25,"[6.25, 6.25]"
1685,9GJ6JKoCVp,4.75,Reject,3.5,"[3.5, 4.75]"
1686,9GKMCecZ7c,4.6,Withdrawn,3.4,"[3.4, 4.6]"
1687,9GNTtaIZh6,4.5,Withdrawn,3.0,"[3.0, 4.5]"
1688,9GsgCUJtic,6.666666666666667,Accept (Spotlight),7.333333333333333,"[6.666666666666667, 7.333333333333333]"
1689,9H1uctBWgF,5.333333333333333,Withdrawn,4.666666666666667,"[4.666666666666667, 5.333333333333333]"
1690,9H91juqfgb,5.0,Reject,5.0,"[5.0, 5.0]"
1691,9HK2rHNAhd,5.5,Accept (Poster),5.5,"[5.5, 5.5]"
1692,9HZtP6I5lv,5.6,Accept (Poster),6.4,"[5.6, 6.4]"
1693,9HsfTgflT7,5.6,Accept (Poster),6.2,"[5.6, 6.2]"
1694,9Hxdixed7p,6.0,Accept (Poster),6.25,"[6.0, 6.25]"
1695,9I6UOIfbwf,5.25,Reject,3.5,"[3.5, 5.25]"
1696,9ILaEDrwWY,3.8,Withdrawn,3.8,"[3.8, 3.8]"
1697,9IMQJ8HmIq,4.6,Withdrawn,4.2,"[4.2, 4.6]"
1698,9Ieq8jQNAl,5.0,Accept (Poster),6.25,"[5.0, 6.25]"
1699,9JCNPFL1f9,5.333333333333333,Accept (Poster),6.0,"[5.333333333333333, 6.0]"
1700,9JE3HogPCw,5.25,Reject,4.75,"[4.75, 5.25]"
1701,9JtG4nN7ql,7.0,Accept (Poster),5.75,"[5.75, 7.0]"
1702,9KNnSvUxLl,6.0,Withdrawn,3.75,"[3.75, 6.0]"
1703,9KatbAXLAq,4.25,Withdrawn,3.75,"[3.75, 4.25]"
1704,9KiE3t6CsL,4.0,Accept (Poster),6.0,"[4.0, 6.0]"
1705,9KxnxWOBA5,5.75,Accept (Poster),5.25,"[5.25, 5.75]"
1706,9LAqIWi3QG,4.0,Withdrawn,3.0,"[3.0, 4.0]"
1707,9LHr33MQh2,5.0,Reject,6.0,"[5.0, 6.0]"
1708,9LZna4ryFH,4.8,Reject,5.0,"[4.8, 5.0]"
1709,9LdJDU7E91,5.5,Accept (Poster),5.75,"[5.5, 5.75]"
1710,9M5georQ9T,5.5,Withdrawn,4.5,"[4.5, 5.5]"
1711,9MNzHTSDgh,5.6,Reject,5.2,"[5.2, 5.6]"
1712,9NfHbWKqMF,6.5,Accept (Spotlight),7.5,"[6.5, 7.5]"
1713,9OJflnNu6C,6.0,Accept (Poster),6.666666666666667,"[6.0, 6.666666666666667]"
1714,9OMvtboTJg,5.0,Accept (Poster),5.5,"[5.0, 5.5]"
1715,9OfKxKoYNw,6.25,Accept (Poster),6.0,"[6.0, 6.25]"
1716,9Orm76dUuT,5.25,Withdrawn,4.5,"[4.5, 5.25]"
1717,9OxTqscUwi,5.0,Withdrawn,5.25,"[5.0, 5.25]"
1718,9P5I9zTUAd,5.8,Reject,4.6,"[4.6, 5.8]"
1719,9PYCz4cDuZ,5.0,Reject,4.0,"[4.0, 5.0]"
1720,9Q9KXUTjmd,4.75,Withdrawn,4.0,"[4.0, 4.75]"
1721,9QPH1YQCMn,6.75,Accept (Poster),6.25,"[6.25, 6.75]"
1722,9QYJu1cGfE,5.6,Reject,6.0,"[5.6, 6.0]"
1723,9Qfja4ZQW0,5.4,Reject,4.8,"[4.8, 5.4]"
1724,9Qptgv0Eyw,3.8,Reject,3.4,"[3.4, 3.8]"
1725,9RCT0ngvZP,6.0,Accept (Poster),6.5,"[6.0, 6.5]"
1726,9RFocgIccP,6.25,Accept (Poster),6.0,"[6.0, 6.25]"
1727,9RcofuNF5p,5.666666666666667,Withdrawn,5.0,"[5.0, 5.666666666666667]"
1728,9RnTw9YiXV,5.2,Withdrawn,4.4,"[4.4, 5.2]"
1729,9SYczU3Qgm,6.25,Accept (Poster),6.25,"[6.25, 6.25]"
1730,9SmukfhJoF,5.5,Withdrawn,5.25,"[5.25, 5.5]"
1731,9SvRqu21m7,5.75,Reject,4.25,"[4.25, 5.75]"
1732,9TClCDZXeh,6.25,Accept (Poster),7.0,"[6.25, 7.0]"
1733,9TL99KnTv5,5.25,Reject,5.0,"[5.0, 5.25]"
1734,9TMbdO870O,4.333333333333333,Withdrawn,3.6666666666666665,"[3.6666666666666665, 4.333333333333333]"
1735,9TpgFnRJ1y,4.5,Withdrawn,4.25,"[4.25, 4.5]"
1736,9U8IwSewJy,5.0,Withdrawn,4.75,"[4.75, 5.0]"
1737,9UGfOJBuL8,5.666666666666667,Accept (Spotlight),7.333333333333333,"[5.666666666666667, 7.333333333333333]"
1738,9UoBuhVNh6,5.666666666666667,Reject,6.333333333333333,"[5.666666666666667, 6.333333333333333]"
1739,9UxC2J7Pup,4.75,Reject,5.0,"[4.75, 5.0]"
1740,9VGTk2NYjF,8.0,Accept (Oral),8.0,"[8.0, 8.0]"
1741,9VMW4iXfKt,5.5,Accept (Poster),5.5,"[5.5, 5.5]"
1742,9VRFPC29nb,4.75,Reject,4.5,"[4.5, 4.75]"
1743,9W6Z9IeLzc,5.0,Reject,5.25,"[5.0, 5.25]"
1744,9WG1ga39Dq,5.5,Reject,6.0,"[5.5, 6.0]"
1745,9WYMDgxDac,5.75,Accept (Spotlight),7.0,"[5.75, 7.0]"
1746,9WbNpRuFuS,5.5,Reject,5.75,"[5.5, 5.75]"
1747,9Wghi9fKFA,5.25,Reject,6.0,"[5.25, 6.0]"
1748,9XEBFywIW7,5.0,Withdrawn,4.4,"[4.4, 5.0]"
1749,9XETcRsufZ,6.5,Accept (Poster),7.0,"[6.5, 7.0]"
1750,9XXBsLWMF3,4.75,Reject,4.5,"[4.5, 4.75]"
1751,9XabBgqFgy,5.0,Reject,5.333333333333333,"[5.0, 5.333333333333333]"
1752,9XprjIqkBI,3.4,Withdrawn,3.0,"[3.0, 3.4]"
1753,9Xt5TgM7Us,5.25,Withdrawn,4.75,"[4.75, 5.25]"
1754,9Y6QWwQhF3,5.75,Reject,4.25,"[4.25, 5.75]"
1755,9YNyiCJE3k,5.75,Accept (Spotlight),7.5,"[5.75, 7.5]"
1756,9YRUmPV7Jy,5.0,Reject,4.5,"[4.5, 5.0]"
1757,9YZKbSoDr6,5.25,Reject,5.75,"[5.25, 5.75]"
1758,9YhocG0o2l,4.4,Withdrawn,3.8,"[3.8, 4.4]"
1759,9Zq8fRF4am,5.5,Reject,5.0,"[5.0, 5.5]"
1760,9aIlDR7hjq,4.5,Withdrawn,4.0,"[4.0, 4.5]"
1761,9aTZf71uiD,5.75,Accept (Poster),6.0,"[5.75, 6.0]"
1762,9aZ2ixiYGd,5.5,Accept (Poster),5.0,"[5.0, 5.5]"
1763,9bLdbp46Q1,6.25,Accept (Poster),6.5,"[6.25, 6.5]"
1764,9bMZ29SPVx,6.5,Accept (Spotlight),7.5,"[6.5, 7.5]"
1765,9bwPESShgf,4.75,Withdrawn,4.25,"[4.25, 4.75]"
1766,9c96mGtQVR,5.5,Accept (Poster),5.75,"[5.5, 5.75]"
1767,9cQB1Hwrtw,5.25,Accept (Poster),6.75,"[5.25, 6.75]"
1768,9ca9eHNrdH,5.75,Accept (Poster),7.0,"[5.75, 7.0]"
1769,9ccZzuix2D,5.0,Reject,5.333333333333333,"[5.0, 5.333333333333333]"
1770,9chRqsPOGL,6.25,Accept (Poster),6.5,"[6.25, 6.5]"
1771,9dBBq2ehY5,5.0,Reject,4.5,"[4.5, 5.0]"
1772,9dFCm4uZo8,5.0,Reject,5.333333333333333,"[5.0, 5.333333333333333]"
1773,9dfRC2dq0R,5.25,Withdrawn,5.0,"[5.0, 5.25]"
1774,9e5syenoVE,4.5,Reject,4.5,"[4.5, 4.5]"
1775,9ehJCZz4aM,6.5,Accept (Spotlight),7.25,"[6.5, 7.25]"
1776,9fMNxWDZsP,5.166666666666667,Reject,5.5,"[5.166666666666667, 5.5]"
1777,9fvnZRCGra,5.0,Withdrawn,5.0,"[5.0, 5.0]"
1778,9h45qxXEx0,5.75,Accept (Poster),6.75,"[5.75, 6.75]"
1779,9h5paerJxC,3.5,Withdrawn,3.5,"[3.5, 3.5]"
1780,9hmDl8fFDs,5.5,Reject,5.75,"[5.5, 5.75]"
1781,9hpcTgztk8,5.25,Reject,4.25,"[4.25, 5.25]"
1782,9htTvHkUhh,5.333333333333333,Accept (Poster),6.333333333333333,"[5.333333333333333, 6.333333333333333]"
1783,9iN8p1Xwtg,5.5,Reject,5.25,"[5.25, 5.5]"
1784,9juyeCqL0u,6.0,Accept (Poster),6.8,"[6.0, 6.8]"
1785,9kFaNwX6rv,4.5,Accept (Poster),6.25,"[4.5, 6.25]"
1786,9kJperA2a4,5.714285714285714,Accept (Poster),6.285714285714286,"[5.714285714285714, 6.285714285714286]"
1787,9kR4MREN9E,4.0,Withdrawn,3.5,"[3.5, 4.0]"
1788,9klRFLY2TT,6.0,Reject,5.666666666666667,"[5.666666666666667, 6.0]"
1789,9ljHiYuRHl,4.75,Withdrawn,4.25,"[4.25, 4.75]"
1790,9mBodivRIo,6.0,Accept (Poster),5.8,"[5.8, 6.0]"
1791,9mO9CNgNrh,5.0,Withdrawn,4.25,"[4.25, 5.0]"
1792,9mOs2Bxd3Q,3.5,Reject,3.5,"[3.5, 3.5]"
1793,9mjZ800m7Y,5.75,Accept (Poster),6.5,"[5.75, 6.5]"
1794,9nUBh4V6SA,5.75,Accept (Poster),6.5,"[5.75, 6.5]"
1795,9ngFxN83j2,6.5,Reject,5.75,"[5.75, 6.5]"
1796,9oMB6wnFYM,5.75,Accept (Poster),6.5,"[5.75, 6.5]"
1797,9oq0iY2Jxx,4.0,Withdrawn,3.5,"[3.5, 4.0]"
1798,9p2YMVs1Tl,5.0,Withdrawn,4.0,"[4.0, 5.0]"
1799,9pBnp90o2D,4.6,Reject,4.6,"[4.6, 4.6]"
1800,9pW2J49flQ,6.25,Accept (Oral),8.0,"[6.25, 8.0]"
1801,9poxbngJzR,5.25,Reject,5.5,"[5.25, 5.5]"
1802,9ppkh7L4eQ,4.75,Reject,5.25,"[4.75, 5.25]"
1803,9qS3HzSDNv,5.4,Accept (Poster),6.2,"[5.4, 6.2]"
1804,9qpdDiDQ2H,4.5,Accept (Poster),5.25,"[4.5, 5.25]"
1805,9rtlfjWMXI,5.0,Withdrawn,4.75,"[4.75, 5.0]"
1806,9sOR0nYLtz,5.75,Accept (Poster),6.5,"[5.75, 6.5]"
1807,9soA8GWQ9g,4.0,Reject,4.25,"[4.0, 4.25]"
1808,9spNhEw6qf,4.5,Withdrawn,3.5,"[3.5, 4.5]"
1809,9swCsnoNX4,5.5,Reject,5.0,"[5.0, 5.5]"
1810,9tKC0YM8sX,4.5,Accept (Poster),5.25,"[4.5, 5.25]"
1811,9tMzqRaEL3,6.0,Reject,4.5,"[4.5, 6.0]"
1812,9tiQ0aBK7c,5.0,Reject,5.2,"[5.0, 5.2]"
1813,9uELGn17Db,4.5,Reject,3.5,"[3.5, 4.5]"
1814,9uZGq8P2QM,4.4,Withdrawn,4.0,"[4.0, 4.4]"
1815,9unhkXMOk0,3.4,Withdrawn,3.0,"[3.0, 3.4]"
1816,9uswuRBLm0,5.333333333333333,Reject,6.0,"[5.333333333333333, 6.0]"
1817,9ut3QBscB0,6.0,Reject,6.0,"[6.0, 6.0]"
1818,9vTAkJ9Tik,6.25,Accept (Poster),7.0,"[6.25, 7.0]"
1819,9wjGUN65tY,5.5,Withdrawn,5.0,"[5.0, 5.5]"
1820,9wvVFldF0u,5.5,Withdrawn,5.0,"[5.0, 5.5]"
1821,9xHlhKLu1h,5.5,Accept (Poster),6.25,"[5.5, 6.25]"
1822,9xsXEj2ile,5.5,Reject,6.5,"[5.5, 6.5]"
1823,9y8N9D1nMr,5.0,Withdrawn,4.5,"[4.5, 5.0]"
1824,9yJKTosUex,6.333333333333333,Accept (Poster),6.666666666666667,"[6.333333333333333, 6.666666666666667]"
1825,9z9PvXPisj,5.4,Withdrawn,5.0,"[5.0, 5.4]"
1826,9zKm3TytBG,4.0,Withdrawn,2.5,"[2.5, 4.0]"
1827,A0LYPN3jvm,4.5,Withdrawn,3.5,"[3.5, 4.5]"
1828,A0VvDN4arV,4.5,Withdrawn,3.5,"[3.5, 4.5]"
1829,A0W7VCSQev,6.0,Reject,4.75,"[4.75, 6.0]"
1830,A0mk2Wi68Y,5.5,Reject,5.5,"[5.5, 5.5]"
1831,A18zU6cgQ0,5.2,Reject,4.2,"[4.2, 5.2]"
1832,A1HhtITVEi,5.6,Accept (Poster),6.0,"[5.6, 6.0]"
1833,A1JdcLawSu,3.8,Withdrawn,3.0,"[3.0, 3.8]"
1834,A1WwYw5u8m,4.25,Withdrawn,3.0,"[3.0, 4.25]"
1835,A1ztozypga,6.5,Accept (Spotlight),7.5,"[6.5, 7.5]"
1836,A23C57icJt,5.75,Accept (Poster),6.25,"[5.75, 6.25]"
1837,A2muypu61H,4.25,Withdrawn,3.5,"[3.5, 4.25]"
1838,A2rfALKFBg,5.333333333333333,Reject,4.666666666666667,"[4.666666666666667, 5.333333333333333]"
1839,A3VEYm8CDW,5.25,Withdrawn,4.5,"[4.5, 5.25]"
1840,A3YUPeJTNR,7.25,Accept (Oral),8.0,"[7.25, 8.0]"
1841,A4aG3XeIO7,5.75,Accept (Poster),6.5,"[5.75, 6.5]"
1842,A4eCzSohhx,6.0,Accept (Poster),7.0,"[6.0, 7.0]"
1843,A51NEXIq1J,5.25,Accept (Poster),6.5,"[5.25, 6.5]"
1844,A53m6yce21,4.666666666666667,Reject,4.666666666666667,"[4.666666666666667, 4.666666666666667]"
1845,A54D58egNR,6.5,Withdrawn,6.0,"[6.0, 6.5]"
1846,A5utJ4xf27,2.3333333333333335,Withdrawn,2.3333333333333335,"[2.3333333333333335, 2.3333333333333335]"
1847,A61WjOU7o4,5.25,Reject,5.25,"[5.25, 5.25]"
1848,A67BCisI3F,5.0,Reject,4.0,"[4.0, 5.0]"
1849,A6K4aqReoF,4.25,Reject,4.25,"[4.25, 4.25]"
1850,A6QotWIQim,4.333333333333333,Withdrawn,4.0,"[4.0, 4.333333333333333]"
1851,A6Y7AqlzLW,6.285714285714286,Accept (Spotlight),7.142857142857143,"[6.285714285714286, 7.142857142857143]"
1852,A72sZWB66Q,5.0,Withdrawn,3.8,"[3.8, 5.0]"
1853,A78MiKnGrL,5.25,Withdrawn,4.5,"[4.5, 5.25]"
1854,A7LTIuhH4k,4.5,Reject,5.0,"[4.5, 5.0]"
1855,A8Vuf2e8y6,6.0,Reject,4.75,"[4.75, 6.0]"
1856,A9loYh0RgU,5.25,Withdrawn,3.75,"[3.75, 5.25]"
1857,A9y3LFX4ds,6.25,Accept (Poster),5.0,"[5.0, 6.25]"
1858,A9yKCUQNnc,3.2,Withdrawn,3.0,"[3.0, 3.2]"
1859,AAXBfJNHDt,6.2,Accept (Poster),6.0,"[6.0, 6.2]"
1860,AAZ3vwyQ4X,4.0,Reject,2.5,"[2.5, 4.0]"
1861,AAjCYWXC5I,5.333333333333333,Reject,4.666666666666667,"[4.666666666666667, 5.333333333333333]"
1862,AC1QLOJK7l,4.4,Withdrawn,4.0,"[4.0, 4.4]"
1863,AC3713Fmhx,5.4,Accept (Poster),6.0,"[5.4, 6.0]"
1864,AC5n7xHuR1,5.5,Accept (Poster),6.75,"[5.5, 6.75]"
1865,AC9FsaVIpk,5.8,Reject,5.8,"[5.8, 5.8]"
1866,ACEuJBhhbN,5.5,Reject,5.5,"[5.5, 5.5]"
1867,ACSNlt77hq,5.666666666666667,Accept (Poster),6.666666666666667,"[5.666666666666667, 6.666666666666667]"
1868,ACfDWffsOP,5.25,Withdrawn,4.75,"[4.75, 5.25]"
1869,AD5yx2xq8R,6.0,Accept (Poster),6.5,"[6.0, 6.5]"
1870,AEFVa6VMu1,6.5,Accept (Spotlight),7.5,"[6.5, 7.5]"
1871,AEglX9CHFN,6.0,Accept (Poster),6.5,"[6.0, 6.5]"
1872,AEvu2ifH1r,4.333333333333333,Reject,3.6666666666666665,"[3.6666666666666665, 4.333333333333333]"
1873,AEwtGiJVPi,5.75,Reject,5.5,"[5.5, 5.75]"
1874,AExygKPmnJ,5.0,Reject,5.2,"[5.0, 5.2]"
1875,AFAmM5dsFu,4.2,Reject,4.4,"[4.2, 4.4]"
1876,AFMi0kUtDr,5.333333333333333,Reject,4.666666666666667,"[4.666666666666667, 5.333333333333333]"
1877,AFVofardeb,5.25,Reject,4.75,"[4.75, 5.25]"
1878,AGsoQnNrs5,5.25,Reject,4.25,"[4.25, 5.25]"
1879,AHnj6YbNbj,6.0,Reject,5.0,"[5.0, 6.0]"
1880,AHqXvTK4KG,4.25,Withdrawn,3.5,"[3.5, 4.25]"
1881,AJAStQYZaL,6.25,Reject,4.5,"[4.5, 6.25]"
1882,AJM52ygi6Y,6.25,Accept (Poster),6.25,"[6.25, 6.25]"
1883,AJQuTFd9es,5.333333333333333,Reject,6.333333333333333,"[5.333333333333333, 6.333333333333333]"
1884,AJp85vrtNe,5.0,Withdrawn,4.5,"[4.5, 5.0]"
1885,AJpUZd8Clb,5.333333333333333,Accept (Poster),6.0,"[5.333333333333333, 6.0]"
1886,AK1C55o4r7,5.25,Accept (Poster),6.0,"[5.25, 6.0]"
1887,AK9uRqzLjt,5.5,Withdrawn,4.75,"[4.75, 5.5]"
1888,AKAz88zYLB,4.4,Reject,5.8,"[4.4, 5.8]"
1889,AKMOrcobBE,4.333333333333333,Withdrawn,4.333333333333333,"[4.333333333333333, 4.333333333333333]"
1890,AKnLoj80Fd,4.75,Reject,4.5,"[4.5, 4.75]"
1891,AKsfpHc9sN,4.75,Reject,4.75,"[4.75, 4.75]"
1892,ALzTQUgW8a,6.4,Accept (Spotlight),7.2,"[6.4, 7.2]"
1893,AM4AT2MyXQ,5.25,Reject,3.5,"[3.5, 5.25]"
1894,AMVLOv30Qg,4.0,Withdrawn,3.3333333333333335,"[3.3333333333333335, 4.0]"
1895,AMbIvaD4Rr,6.0,Reject,4.5,"[4.5, 6.0]"
1896,AMegoEnlpS,6.0,Reject,5.0,"[5.0, 6.0]"
1897,AMkf7h7HER,6.571428571428571,Accept (Poster),6.571428571428571,"[6.571428571428571, 6.571428571428571]"
1898,AN3VTbqM1N,4.5,Withdrawn,4.0,"[4.0, 4.5]"
1899,AN6PIiObp0,5.166666666666667,Reject,4.833333333333333,"[4.833333333333333, 5.166666666666667]"
1900,ANBuEJesgx,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
1901,AOlm45AUVS,5.75,Accept (Poster),7.0,"[5.75, 7.0]"
1902,AP0ndQloqR,6.25,Accept (Oral),7.5,"[6.25, 7.5]"
1903,APCjgjFy5M,4.75,Withdrawn,3.5,"[3.5, 4.75]"
1904,APDnmucgID,5.5,Reject,5.25,"[5.25, 5.5]"
1905,APWIZgehDT,5.0,Reject,6.0,"[5.0, 6.0]"
1906,APojAzJQiq,7.0,Accept (Spotlight),7.5,"[7.0, 7.5]"
1907,APy5Vdn8Yl,5.5,Reject,5.75,"[5.5, 5.75]"
1908,AQqOC3FKPO,4.75,Reject,4.75,"[4.75, 4.75]"
1909,ARBHBA8YfW,5.25,Reject,5.5,"[5.25, 5.5]"
1910,ARIQfWf4ll,5.25,Withdrawn,4.0,"[4.0, 5.25]"
1911,ARQIJXFcTH,5.75,Accept (Poster),6.75,"[5.75, 6.75]"
1912,ARStrjBg3v,4.333333333333333,Reject,4.333333333333333,"[4.333333333333333, 4.333333333333333]"
1913,AS8SPTyBgw,5.75,Accept (Poster),5.5,"[5.5, 5.75]"
1914,AT64R0ivUO,5.4,Withdrawn,4.6,"[4.6, 5.4]"
1915,ATCanNIk1H,4.333333333333333,Reject,3.6666666666666665,"[3.6666666666666665, 4.333333333333333]"
1916,ATdshE4yIj,4.0,Withdrawn,3.5,"[3.5, 4.0]"
1917,ATgLNAuync,4.75,Withdrawn,4.0,"[4.0, 4.75]"
1918,AUBvo4sxVL,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
1919,AUCYptvAf3,7.5,Accept (Spotlight),7.5,"[7.5, 7.5]"
1920,AUi9y7wJBN,5.75,Withdrawn,3.75,"[3.75, 5.75]"
1921,AV7OXVlAyi,5.25,Accept (Poster),5.5,"[5.25, 5.5]"
1922,AVAlVPdQp7,4.666666666666667,Withdrawn,3.0,"[3.0, 4.666666666666667]"
1923,AWegTKIJs9,5.25,Reject,4.25,"[4.25, 5.25]"
1924,AWg2tkbydO,5.0,Accept (Poster),4.8,"[4.8, 5.0]"
1925,AY1S52vr0a,4.75,Reject,5.0,"[4.75, 5.0]"
1926,AY89HCxunl,4.5,Reject,4.0,"[4.0, 4.5]"
1927,AZR4R3lw7y,5.5,Accept (Poster),5.75,"[5.5, 5.75]"
1928,AZTdO6JJKt,4.6,Reject,5.4,"[4.6, 5.4]"
1929,AZVvTBxTdZ,5.25,Reject,5.5,"[5.25, 5.5]"
1930,AbJWZp4THG,5.0,Reject,5.0,"[5.0, 5.0]"
1931,AcAD4VEgCX,6.0,Accept (Poster),6.5,"[6.0, 6.5]"
1932,AcR5Mngp1p,5.0,Reject,5.0,"[5.0, 5.0]"
1933,AcVpLS86RT,5.5,Accept (Poster),7.0,"[5.5, 7.0]"
1934,Acdd83rF1s,5.8,Reject,5.8,"[5.8, 5.8]"
1935,Acvo2RGSCy,6.333333333333333,Accept (Spotlight),7.333333333333333,"[6.333333333333333, 7.333333333333333]"
1936,AdiNf568ne,5.666666666666667,Reject,4.333333333333333,"[4.333333333333333, 5.666666666666667]"
1937,AeGrf1uY0p,5.5,Withdrawn,4.75,"[4.75, 5.5]"
1938,AecVG5CXdp,4.0,Withdrawn,3.0,"[3.0, 4.0]"
