,paper_id,adjusted_score,decision,rating,subjectivity_interval
763,AhlaBDHMQh,6.0,Accept (poster),5.8,"[5.8, 6.0]"
764,Ai76ATrb2y,6.4,Accept (spotlight),7.0,"[6.4, 7.0]"
765,AiMs8GPP5q,6.25,Accept (poster),7.25,"[6.25, 7.25]"
766,Aj0Zf28l6o,5.4,Accept (poster),5.6,"[5.4, 5.6]"
767,Aj8RKCGwjE,6.0,Accept (poster),6.75,"[6.0, 6.75]"
768,AkiPax5SXu,6.2,Accept (poster),6.2,"[6.2, 6.2]"
769,Ao0FiZqrXa,6.333333333333333,Accept (poster),6.666666666666667,"[6.333333333333333, 6.666666666666667]"
770,AoEeBqP8AD,6.0,Accept (poster),6.5,"[6.0, 6.5]"
771,Apq6corvfZ,6.25,Accept (poster),5.75,"[5.75, 6.25]"
772,AprsVxrwXT,5.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 5.666666666666667]"
773,AqcPvWwktK,6.5,Accept (spotlight),6.75,"[6.5, 6.75]"
774,As91fJvY9E,6.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 6.666666666666667]"
775,AthZ2g6VE2,5.333333333333333,Reject,5.666666666666667,"[5.333333333333333, 5.666666666666667]"
776,AvBuK8Ezrg,5.25,Accept (poster),5.75,"[5.25, 5.75]"
777,AvWB40qXZh,5.75,Accept (poster),6.0,"[5.75, 6.0]"
778,B0OWOkMwhz,5.25,Accept (poster),5.0,"[5.0, 5.25]"
779,B1FOes6cyq,5.333333333333333,Accept (poster),5.666666666666667,"[5.333333333333333, 5.666666666666667]"
780,B1Iq1EOiVU,5.75,Accept (poster),6.25,"[5.75, 6.25]"
781,B1tCaKP5nB,5.75,Reject,6.0,"[5.75, 6.0]"
782,B1vGiSgELw,5.75,Accept (poster),6.0,"[5.75, 6.0]"
783,B29BlRe26Z,6.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 6.666666666666667]"
784,B2cTLakrhV,5.75,Accept (poster),6.75,"[5.75, 6.75]"
785,B3jt0Ran2t,6.25,Reject,6.25,"[6.25, 6.25]"
786,B3rZZRALhk,5.333333333333333,Accept (poster),5.666666666666667,"[5.333333333333333, 5.666666666666667]"
787,B4k2TecKT2,6.333333333333333,Accept (poster),6.666666666666667,"[6.333333333333333, 6.666666666666667]"
788,B4q98aAZwt,6.0,Accept (poster),5.5,"[5.5, 6.0]"
789,B5vQ7IQW7d,5.75,Accept (poster),6.0,"[5.75, 6.0]"
790,B74mb0tEY6,6.0,Accept (poster),5.666666666666667,"[5.666666666666667, 6.0]"
791,B7S4jJGlvl,6.5,Accept (poster),6.25,"[6.25, 6.5]"
792,B9FPPdNmyk,6.5,Accept (poster),6.25,"[6.25, 6.5]"
793,B9qg3wo75g,5.5,Accept (poster),5.25,"[5.25, 5.5]"
794,BAfKBkr8IP,5.0,Accept (poster),4.666666666666667,"[4.666666666666667, 5.0]"
795,BAjjINf0Oh,6.2,Accept (poster),6.8,"[6.2, 6.8]"
796,BAmAFraxvf,5.75,Accept (poster),5.25,"[5.25, 5.75]"
797,BCA9NMZkLS,5.75,Accept (poster),6.0,"[5.75, 6.0]"
798,BDrWQTrfyI,4.666666666666667,Accept (poster),5.666666666666667,"[4.666666666666667, 5.666666666666667]"
799,BEiqNQZIky,4.666666666666667,Accept (poster),5.666666666666667,"[4.666666666666667, 5.666666666666667]"
800,BFWdIPPLgZ,6.333333333333333,Accept (spotlight),6.666666666666667,"[6.333333333333333, 6.666666666666667]"
801,BGOGknwHbi,5.666666666666667,Accept (poster),6.666666666666667,"[5.666666666666667, 6.666666666666667]"
802,BJ6HkT7qIk,6.0,Accept (poster),6.0,"[6.0, 6.0]"
803,BJndYScO6o,5.75,Accept (poster),5.5,"[5.5, 5.75]"
804,BJrBaLoDRJ,5.666666666666667,Accept (poster),5.333333333333333,"[5.333333333333333, 5.666666666666667]"
805,BJv1t4XNJW,6.333333333333333,Accept (poster),7.0,"[6.333333333333333, 7.0]"
806,BNnZwbZGpm,5.8,Accept (poster),5.6,"[5.6, 5.8]"
807,BOhnXyIPWW,5.666666666666667,Accept (poster),6.333333333333333,"[5.666666666666667, 6.333333333333333]"
808,BOrut7M2X7,5.75,Accept (poster),6.25,"[5.75, 6.25]"
809,BOtjMacACI,7.0,Accept (poster),6.25,"[6.25, 7.0]"
810,BQEOJZ0aSD,5.2,Reject,5.0,"[5.0, 5.2]"
811,BQh1SGvROG,5.75,Accept (poster),6.25,"[5.75, 6.25]"
812,BROvXhmzYK,5.2,Accept (poster),5.0,"[5.0, 5.2]"
813,BRW0MKJ7Rr,6.333333333333333,Accept (poster),6.333333333333333,"[6.333333333333333, 6.333333333333333]"
814,BRZYhVHvSg,6.333333333333333,Accept (poster),7.333333333333333,"[6.333333333333333, 7.333333333333333]"
815,BRvGfN3Xfm,6.0,Accept (poster),5.25,"[5.25, 6.0]"
816,BSYn7ah4KX,5.25,Accept (poster),5.25,"[5.25, 5.25]"
817,BUpxPo80QP,5.5,Accept (poster),5.0,"[5.0, 5.5]"
818,BZLdXBjB8O,6.25,Accept (poster),6.25,"[6.25, 6.25]"
819,BZh05P2EoN,6.0,Accept (poster),6.5,"[6.0, 6.5]"
820,BdGFgKrlHl,6.666666666666667,Accept (poster),6.0,"[6.0, 6.666666666666667]"
821,BgZcuEsYU8,6.0,Accept (poster),5.333333333333333,"[5.333333333333333, 6.0]"
822,Bh0LLUp8OA,6.75,Accept (poster),6.5,"[6.5, 6.75]"
823,BiikUm6pLu,6.25,Accept (poster),6.75,"[6.25, 6.75]"
824,Bj2CpB9Dey,6.0,Accept (poster),5.5,"[5.5, 6.0]"
825,Bjh4mcYs20,5.5,Accept (poster),5.5,"[5.5, 5.5]"
826,BmG3NgH5xu,5.75,Accept (poster),6.0,"[5.75, 6.0]"
827,BmwcbNYkuH,4.666666666666667,Accept (poster),5.0,"[4.666666666666667, 5.0]"
828,BpJ6OTfWw3,6.0,Accept (poster),6.5,"[6.0, 6.5]"
829,BptJGaPn9C,6.0,Accept (poster),6.0,"[6.0, 6.0]"
830,BrPZMOQiSN,6.333333333333333,Accept (poster),6.333333333333333,"[6.333333333333333, 6.333333333333333]"
831,BrvLTxEx08,5.4,Accept (poster),5.0,"[5.0, 5.4]"
832,BtCrHwiBHP,6.2,Accept (poster),6.6,"[6.2, 6.6]"
833,BxPa7Sn5Zq,5.75,Accept (poster),5.5,"[5.5, 5.75]"
834,C0EhyoPpTN,6.75,Accept (poster),6.25,"[6.25, 6.75]"
835,C1d3VVfdVG,6.5,Accept (poster),6.75,"[6.5, 6.75]"
836,C1hiRbzEH9,6.0,Accept (poster),6.333333333333333,"[6.0, 6.333333333333333]"
837,C2xCLze1kS,6.0,Accept (spotlight),6.4,"[6.0, 6.4]"
838,C3JCwbMXbU,5.5,Accept (poster),5.5,"[5.5, 5.5]"
839,C3ZHiij9QE,5.5,Accept (poster),6.25,"[5.5, 6.25]"
840,C3t6GMPnC5,6.0,Reject,5.666666666666667,"[5.666666666666667, 6.0]"
841,C3tEX45hJX,5.75,Accept (poster),6.25,"[5.75, 6.25]"
842,C4NbtYnyQg,6.75,Accept (oral),6.5,"[6.5, 6.75]"
843,C4SInFLvuB,5.8,Accept (poster),5.4,"[5.4, 5.8]"
844,C4zmR2kyP8,6.333333333333333,Accept (poster),5.333333333333333,"[5.333333333333333, 6.333333333333333]"
845,C62d2nS3KO,6.0,Accept (poster),6.2,"[6.0, 6.2]"
846,CAC74VuMWX,5.5,Accept (poster),6.25,"[5.5, 6.25]"
847,CAdBTYBlOv,5.5,Accept (poster),5.25,"[5.25, 5.5]"
848,CDe2zBPioj,6.0,Accept (poster),6.25,"[6.0, 6.25]"
849,CECVgSZbLW,4.75,Reject,3.75,"[3.75, 4.75]"
850,CEJ1mYPgWw,6.5,Accept (poster),6.0,"[6.0, 6.5]"
851,CEnoUjEqNx,5.5,Accept (poster),5.75,"[5.5, 5.75]"
852,CFez7MFUFd,5.25,Accept (poster),5.5,"[5.25, 5.5]"
853,CIHdlhfrOo,5.0,Accept (poster),5.5,"[5.0, 5.5]"
854,CIRPE1bSmV,5.75,Accept (poster),5.5,"[5.5, 5.75]"
855,CIcMZGLyZW,6.5,Accept (poster),6.5,"[6.5, 6.5]"
856,CKgNgKmHYp,5.333333333333333,Accept (poster),6.0,"[5.333333333333333, 6.0]"
857,CL9k2PaUQb,6.0,Accept (poster),6.25,"[6.0, 6.25]"
858,CLxcLPfARc,5.25,Accept (poster),5.0,"[5.0, 5.25]"
859,CMc0jMY0Wr,5.25,Accept (poster),5.75,"[5.25, 5.75]"
860,CMgxAaRqZh,5.333333333333333,Accept (poster),6.333333333333333,"[5.333333333333333, 6.333333333333333]"
861,CSjVSnvTbG,6.0,Accept (poster),6.333333333333333,"[6.0, 6.333333333333333]"
862,CTIFk7b9jU,6.0,Accept (poster),5.666666666666667,"[5.666666666666667, 6.0]"
863,CTvxvAcSJN,5.25,Accept (poster),5.75,"[5.25, 5.75]"
864,CVpuVe1N22,6.4,Accept (poster),7.2,"[6.4, 7.2]"
865,CW0OVWEKKu,5.333333333333333,Accept (poster),5.333333333333333,"[5.333333333333333, 5.333333333333333]"
866,CWhwKb0Q4k,6.0,Accept (poster),5.333333333333333,"[5.333333333333333, 6.0]"
867,CZwphz5vgz,5.8,Accept (poster),6.0,"[5.8, 6.0]"
868,Cb1Md0RvqF,5.666666666666667,Accept (poster),5.333333333333333,"[5.333333333333333, 5.666666666666667]"
869,Cb3kcwYBgw,5.75,Accept (poster),6.25,"[5.75, 6.25]"
870,CbHz30KeA4,6.666666666666667,Accept (poster),7.0,"[6.666666666666667, 7.0]"
871,CbtkDWZzDq,5.5,Accept (poster),4.75,"[4.75, 5.5]"
872,Cc0ckJlJF2,5.75,Accept (poster),6.25,"[5.75, 6.25]"
873,CcNw4mVIxo,5.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 5.666666666666667]"
874,CcmHlE6N6u,5.75,Accept (poster),5.5,"[5.5, 5.75]"
875,CeOwahuQic,6.0,Accept (poster),5.5,"[5.5, 6.0]"
876,CehOqpvOxG,6.0,Accept (poster),6.0,"[6.0, 6.0]"
877,CgGjT8EG8A,5.5,Accept (poster),6.75,"[5.5, 6.75]"
878,ChnJ3W4HFG,5.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 5.666666666666667]"
879,Ci7II4CPwm,5.0,Accept (poster),4.5,"[4.5, 5.0]"
880,CiEynTpF28,6.0,Accept (poster),5.666666666666667,"[5.666666666666667, 6.0]"
881,CiuH7zOBCQ,6.2,Accept (poster),6.2,"[6.2, 6.2]"
882,Cjnirz5pan,5.5,Accept (poster),4.25,"[4.25, 5.5]"
883,CluvZBfrjj,5.5,Accept (poster),6.25,"[5.5, 6.25]"
884,CovjSQmNOD,5.75,Accept (poster),5.5,"[5.5, 5.75]"
885,Cp7HD618bd,5.5,Accept (poster),6.0,"[5.5, 6.0]"
886,Cqr6E81iB7,6.25,Accept (poster),6.75,"[6.25, 6.75]"
887,Cr2jEHJB9q,5.6,Accept (poster),6.0,"[5.6, 6.0]"
888,CrADAX7h23,6.666666666666667,Accept (poster),6.666666666666667,"[6.666666666666667, 6.666666666666667]"
889,CscowTrOP9,6.5,Accept (poster),6.5,"[6.5, 6.5]"
890,Cth1PyCwZt,7.0,Reject,6.75,"[6.75, 7.0]"
891,Cw7Agrr8GJ,6.0,Accept (poster),6.0,"[6.0, 6.0]"
892,CwCUEr6wO5,5.4,Accept (poster),5.4,"[5.4, 5.4]"
893,CwNevJONgq,5.6,Accept (poster),5.8,"[5.6, 5.8]"
894,Cx2O6Xz03H,5.5,Accept (poster),5.5,"[5.5, 5.5]"
895,CyCDqnrymT,5.166666666666667,Accept (poster),5.666666666666667,"[5.166666666666667, 5.666666666666667]"
896,CyzZeND3LB,6.5,Accept (poster),6.75,"[6.5, 6.75]"
897,CzPtBzgfae,5.75,Accept (poster),5.5,"[5.5, 5.75]"
898,D0DLlMOufv,5.5,Accept (poster),5.0,"[5.0, 5.5]"
899,D0s29c5GvL,6.5,Accept (poster),6.0,"[6.0, 6.5]"
900,D19UyP4HYk,5.25,Accept (poster),6.0,"[5.25, 6.0]"
901,D2VK206HaJ,5.0,Accept (poster),5.25,"[5.0, 5.25]"
902,D4QgSWxiOb,5.2,Accept (poster),6.2,"[5.2, 6.2]"
903,D4yRz3s7UL,6.0,Accept (spotlight),6.333333333333333,"[6.0, 6.333333333333333]"
904,D6MQrw9HFu,6.0,Accept (poster),6.25,"[6.0, 6.25]"
905,D6nlm2AYHi,5.6,Accept (poster),5.6,"[5.6, 5.6]"
906,D7X9Grmd7L,5.75,Accept (poster),4.5,"[4.5, 5.75]"
907,D80tRH9CXF,5.75,Reject,5.75,"[5.75, 5.75]"
908,DAO2BFzMfy,6.0,Accept (poster),5.75,"[5.75, 6.0]"
909,DAtNDZHbqj,6.666666666666667,Accept (spotlight),7.333333333333333,"[6.666666666666667, 7.333333333333333]"
910,DC28Fpk76s,5.75,Accept (poster),5.75,"[5.75, 5.75]"
911,DG2f1rVEM5,6.25,Accept (poster),6.5,"[6.25, 6.5]"
912,DHVqAQ9DHy,5.0,Reject,5.0,"[5.0, 5.0]"
913,DHucngOEe3,6.0,Accept (poster),6.333333333333333,"[6.0, 6.333333333333333]"
914,DKSI3bULiZ,6.25,Accept (poster),6.5,"[6.25, 6.5]"
915,DLNOBJa7TM,6.0,Accept (poster),5.666666666666667,"[5.666666666666667, 6.0]"
916,DNGfCVBOnU,5.666666666666667,Accept (poster),6.0,"[5.666666666666667, 6.0]"
917,DO9wPZOPjk,6.33334,Accept (poster),6.8,"[6.33334, 6.8]"
918,DONsOc7rY1,6.0,Accept (poster),6.25,"[6.0, 6.25]"
919,DQD0DNRjxk,5.75,Accept (poster),5.25,"[5.25, 5.75]"
920,DRC9pZwBwR,6.333333333333333,Accept (poster),6.333333333333333,"[6.333333333333333, 6.333333333333333]"
921,DSVGACQ3sO,5.25,Reject,4.25,"[4.25, 5.25]"
922,DT7n4F2bbP,6.0,Accept (poster),6.0,"[6.0, 6.0]"
923,DUFD6vsyF8,5.5,Accept (poster),6.25,"[5.5, 6.25]"
924,DUHX779C5q,5.5,Accept (poster),6.25,"[5.5, 6.25]"
925,DV15UbHCY1,6.75,Accept (spotlight),7.25,"[6.75, 7.25]"
926,DX5GUwMFFb,6.5,Accept (poster),6.25,"[6.25, 6.5]"
927,DdKdr4kqxh,5.25,Accept (poster),5.5,"[5.25, 5.5]"
928,Ddak3nSqQM,6.0,Accept (oral),7.0,"[6.0, 7.0]"
929,De4VWE4rbz,5.333333333333333,Accept (poster),5.0,"[5.0, 5.333333333333333]"
930,DexM7d1H6e,5.75,Accept (poster),6.25,"[5.75, 6.25]"
931,Dgt6sh2ruQ,5.75,Accept (poster),5.5,"[5.5, 5.75]"
932,DlYNGpCuwa,6.0,Accept (poster),6.25,"[6.0, 6.25]"
933,Dlm6Z1RrjV,6.75,Accept (poster),6.5,"[6.5, 6.75]"
934,Dn68qdfTry,5.75,Accept (poster),5.75,"[5.75, 5.75]"
935,DoewNm2uT3,6.4,Accept (poster),6.2,"[6.2, 6.4]"
936,Dokew2u49m,6.25,Accept (poster),6.25,"[6.25, 6.25]"
937,DpByqSbdhI,6.333333333333333,Accept (poster),6.666666666666667,"[6.333333333333333, 6.666666666666667]"
938,DpP5F3UfKw,6.0,Accept (poster),6.75,"[6.0, 6.75]"
939,DqiggGDOmA,5.6,Accept (poster),6.4,"[5.6, 6.4]"
940,Dr7UarlhVE,6.25,Accept (poster),6.25,"[6.25, 6.25]"
941,DrQXDKbGgy,5.75,Accept (poster),5.5,"[5.5, 5.75]"
942,DsN7tHNo78,5.666666666666667,Reject,5.0,"[5.0, 5.666666666666667]"
943,Dsi8Ibxg9H,6.0,Accept (poster),5.5,"[5.5, 6.0]"
944,DupvYqqlAG,6.0,Accept (poster),6.0,"[6.0, 6.0]"
945,DylSyAfmWs,5.75,Accept (poster),5.5,"[5.5, 5.75]"
946,Dzk2cRUFMt,6.0,Accept (poster),5.75,"[5.75, 6.0]"
947,DztaBt4wP5,5.5,Accept (poster),6.75,"[5.5, 6.75]"
948,E1nBLrEaJo,6.0,Accept (poster),6.5,"[6.0, 6.5]"
949,E2BYPreuU8,6.0,Accept (poster),5.5,"[5.5, 6.0]"
950,E2JCQyYu0E,5.25,Accept (poster),4.75,"[4.75, 5.25]"
951,E2odGznGim,6.0,Accept (poster),5.75,"[5.75, 6.0]"
952,E3HDagVPNG,5.0,Accept (poster),5.5,"[5.0, 5.5]"
953,E3P1X94Y51,5.666666666666667,Accept (poster),4.666666666666667,"[4.666666666666667, 5.666666666666667]"
954,E3ZMsqdO0D,6.2,Accept (poster),6.2,"[6.2, 6.2]"
955,E4ILjwzdEA,5.75,Accept (poster),5.5,"[5.5, 5.75]"
956,E6ZodZu0HQ,6.25,Accept (poster),7.25,"[6.25, 7.25]"
957,E7en5DyO2G,6.2,Accept (poster),6.2,"[6.2, 6.2]"
958,E7fZOoiEKl,5.75,Accept (spotlight),6.25,"[5.75, 6.25]"
959,E8b4yOLGZ5,5.5,Accept (poster),5.5,"[5.5, 5.5]"
960,E8wDxddIqU,6.25,Accept (poster),6.0,"[6.0, 6.25]"
961,EAbNopo3os,6.0,Accept (poster),6.333333333333333,"[6.0, 6.333333333333333]"
962,EC9Hfi9V3k,5.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 5.666666666666667]"
963,EFkw0OgZOr,5.75,Accept (poster),5.5,"[5.5, 5.75]"
964,EFrgBP9au6,6.25,Accept (poster),6.0,"[6.0, 6.25]"
965,EHXyeImux0,5.5,Accept (poster),5.75,"[5.5, 5.75]"
966,EIl9qmMmvy,6.666666666666667,Accept (poster),6.666666666666667,"[6.666666666666667, 6.666666666666667]"
967,EJZfcKXdiT,5.0,Accept (poster),5.75,"[5.0, 5.75]"
968,EK1tyHcb3W,6.5,Accept (spotlight),6.75,"[6.5, 6.75]"
969,EKN8AGS1wG,5.4,Accept (poster),5.4,"[5.4, 5.4]"
970,EKdk4vxKO4,6.0,Accept (oral),6.25,"[6.0, 6.25]"
971,ELnxXc8pik,5.5,Accept (poster),6.0,"[5.5, 6.0]"
972,EMV8nIDZJn,6.25,Accept (poster),5.25,"[5.25, 6.25]"
973,EMkrwJY2de,5.75,Accept (poster),5.75,"[5.75, 5.75]"
974,EMstukR5J4,6.333333333333333,Accept (poster),6.0,"[6.0, 6.333333333333333]"
975,ENLsNDfys0,5.5,Accept (poster),5.25,"[5.25, 5.5]"
976,ENlubvb262,6.6,Accept (spotlight),6.8,"[6.6, 6.8]"
977,EO1Qev952p,5.75,Accept (poster),6.25,"[5.75, 6.25]"
978,EQHQzRJy75,5.8,Accept (poster),6.0,"[5.8, 6.0]"
979,EQZlEfjrkV,6.5,Accept (poster),6.25,"[6.25, 6.5]"
980,ES0Gj1KVUk,5.75,Accept (poster),6.5,"[5.75, 6.5]"
981,EVw8Jh5Et9,5.5,Accept (poster),5.0,"[5.0, 5.5]"
982,EWcvxXtzNu,6.25,Accept (poster),5.5,"[5.5, 6.25]"
983,EWxNEnFjKR,5.5,Accept (poster),5.5,"[5.5, 5.5]"
984,EXuv4tVNa3,6.0,Accept (poster),6.25,"[6.0, 6.25]"
985,EY2agT920S,5.8,Accept (poster),6.0,"[5.8, 6.0]"
986,EZpKBC1ohS,5.5,Accept (poster),5.25,"[5.25, 5.5]"
987,EbSSBvwUWw,5.75,Accept (poster),6.0,"[5.75, 6.0]"
988,EdG59dnOzN,6.25,Accept (poster),6.0,"[6.0, 6.25]"
989,EdXW71LvKE,5.6,Accept (poster),4.8,"[4.8, 5.6]"
990,EeXcOYf3Lg,5.666666666666667,Accept (poster),5.333333333333333,"[5.333333333333333, 5.666666666666667]"
991,EehS4erXWB,5.8,Accept (poster),5.6,"[5.6, 5.8]"
992,EfpZNpkrm2,6.25,Accept (poster),7.25,"[6.25, 7.25]"
993,Ehsd856Ltb,5.75,Accept (spotlight),5.75,"[5.75, 5.75]"
994,EiIelh2t7S,6.75,Accept (poster),6.75,"[6.75, 6.75]"
995,EjKNSErSMJ,6.5,Accept (poster),6.5,"[6.5, 6.5]"
996,Ejg4d4FVrs,5.666666666666667,Accept (poster),6.333333333333333,"[5.666666666666667, 6.333333333333333]"
997,Eok6HbcSRI,6.25,Accept (poster),6.5,"[6.25, 6.5]"
998,EpusiLXfNd,6.0,Accept (poster),5.666666666666667,"[5.666666666666667, 6.0]"
999,Es2Ey2tGmM,5.5,Accept (poster),5.25,"[5.25, 5.5]"
1000,Eu0nYM4BPo,5.75,Accept (poster),5.75,"[5.75, 5.75]"
1001,Eu80DGuOcs,5.5,Accept (poster),5.5,"[5.5, 5.5]"
1002,EwWpAPzcay,5.25,Accept (poster),5.75,"[5.25, 5.75]"
1003,Ex3rPvEct8,5.333333333333333,Accept (poster),5.0,"[5.0, 5.333333333333333]"
1004,ExeIyx6U0Z,6.0,Accept (poster),5.666666666666667,"[5.666666666666667, 6.0]"
1005,Eyyt3ZmNV6,5.75,Accept (poster),5.25,"[5.25, 5.75]"
1006,F6L23TNlFW,6.0,Accept (poster),6.0,"[6.0, 6.0]"
1007,F738WY1Xm4,6.25,Accept (poster),6.25,"[6.25, 6.25]"
1008,F7tGQ7b10q,5.5,Accept (poster),5.25,"[5.25, 5.5]"
1009,F8DWffLkYG,7.0,Accept (poster),7.0,"[7.0, 7.0]"
1010,F8aSOovlEP,6.25,Accept (spotlight),5.75,"[5.75, 6.25]"
1011,F8wKoSFSaA,5.8,Accept (poster),5.8,"[5.8, 5.8]"
1012,F9NDzHQtOl,6.5,Accept (spotlight),7.0,"[6.5, 7.0]"
1013,F9i1avQTla,5.5,Accept (poster),5.5,"[5.5, 5.5]"
1014,F9mNL6vR27,5.75,Accept (poster),5.25,"[5.25, 5.75]"
1015,FAuFpGeLmx,6.333333333333333,Accept (poster),6.0,"[6.0, 6.333333333333333]"
1016,FBLJIfW64D,6.75,Accept (spotlight),6.0,"[6.0, 6.75]"
1017,FBMsBdH0yz,6.0,Accept (poster),6.25,"[6.0, 6.25]"
1018,FCsEvaMorw,6.0,Accept (poster),5.2,"[5.2, 6.0]"
1019,FDfrPugkGU,6.0,Accept (poster),6.4,"[6.0, 6.4]"
1020,FEmag0szWo,6.2,Accept (poster),6.6,"[6.2, 6.6]"
1021,FExX8pMrdT,5.5,Accept (poster),6.0,"[5.5, 6.0]"
1022,FFJFGx78OK,5.5,Accept (poster),6.25,"[5.5, 6.25]"
1023,FFW6rPz48Z,6.5,Accept (spotlight),5.75,"[5.75, 6.5]"
1024,FGJb0peY4R,6.0,Accept (poster),5.6,"[5.6, 6.0]"
1025,FGTDe6EA0B,5.666666666666667,Accept (spotlight),5.333333333333333,"[5.333333333333333, 5.666666666666667]"
1026,FIs87Iro9j,6.25,Accept (poster),5.25,"[5.25, 6.25]"
1027,FJlrSZBMCD,5.666666666666667,Accept (poster),5.666666666666667,"[5.666666666666667, 5.666666666666667]"
1028,FLNnlfBGMo,5.5,Accept (poster),6.0,"[5.5, 6.0]"
1029,FMrNus3d0n,5.5,Accept (poster),6.0,"[5.5, 6.0]"
1030,FNOBf6JM7r,5.6,Accept (poster),5.4,"[5.4, 5.6]"
1031,FNtsZLwkGr,5.6,Accept (poster),4.4,"[4.4, 5.6]"
1032,FNzpVTpNbN,6.0,Accept (poster),6.5,"[6.0, 6.5]"
1033,FOTMgW8w5t,5.6,Accept (poster),6.0,"[5.6, 6.0]"
1034,FOfU3qhcIG,5.5,Accept (poster),6.0,"[5.5, 6.0]"
1035,FOkKndty5B,6.25,Accept (poster),5.75,"[5.75, 6.25]"
1036,FOvZztnp1H,5.75,Accept (poster),6.25,"[5.75, 6.25]"
1037,FSgwgQXTxo,6.0,Accept (poster),6.25,"[6.0, 6.25]"
1038,FTPDBQuT4G,6.666666666666667,Accept (spotlight),6.666666666666667,"[6.666666666666667, 6.666666666666667]"
1039,FTpKGuxEfy,5.75,Accept (poster),6.0,"[5.75, 6.0]"
1040,FTpOwIaWUz,5.75,Accept (poster),5.5,"[5.5, 5.75]"
1041,FV4an2OuFM,6.333333333333333,Accept (spotlight),7.0,"[6.333333333333333, 7.0]"
1042,FVgCwcwpJw,5.25,Accept (poster),5.5,"[5.25, 5.5]"
1043,FXJDcriMYH,7.0,Accept (spotlight),6.75,"[6.75, 7.0]"
1044,FXdMgfCDer,5.25,Accept (poster),5.5,"[5.25, 5.5]"
1045,FY6vPtITtE,7.0,Accept (poster),6.75,"[6.75, 7.0]"
1046,FYLcH4HAZr,5.666666666666667,Accept (poster),5.0,"[5.0, 5.666666666666667]"
1047,FYm8coxdiR,5.75,Accept (poster),5.75,"[5.75, 5.75]"
1048,FZ45kf5pIA,6.5,Accept (poster),6.75,"[6.5, 6.75]"
1049,FZQYfmsmX9,6.333333333333333,Accept (poster),6.0,"[6.0, 6.333333333333333]"
1050,FZW7Ctyjm3,5.75,Accept (poster),5.5,"[5.5, 5.75]"
1051,FaNhyXY6Y1,6.333333333333333,Accept (poster),7.0,"[6.333333333333333, 7.0]"
1052,Fanbig8DR9,6.333333333333333,Accept (poster),5.333333333333333,"[5.333333333333333, 6.333333333333333]"
1053,FbUSCraXEB,5.5,Accept (poster),5.75,"[5.5, 5.75]"
1054,FbXQrfkvtY,6.0,Accept (poster),6.0,"[6.0, 6.0]"
1055,FbuODM02ra,6.5,Accept (poster),6.5,"[6.5, 6.5]"
1056,FcUyz33OED,5.333333333333333,Accept (poster),5.666666666666667,"[5.333333333333333, 5.666666666666667]"
1057,FeCWZviCeP,6.25,Accept (poster),6.75,"[6.25, 6.75]"
1058,FfFcDNDNol,5.25,Accept (poster),5.75,"[5.25, 5.75]"
1059,Ffb30OVVCa,5.0,Accept (poster),4.5,"[4.5, 5.0]"
1060,FisyQfoJCm,6.0,Accept (poster),5.666666666666667,"[5.666666666666667, 6.0]"
1061,FjssnGuHih,6.25,Accept (poster),5.0,"[5.0, 6.25]"
1062,FlcdW7NPRY,6.75,Accept (poster),6.5,"[6.5, 6.75]"
1063,Fm4FkfGTLu,5.8,Reject,5.6,"[5.6, 5.8]"
1064,FmNoFIImZG,6.25,Accept (poster),5.75,"[5.75, 6.25]"
1065,FoGwiFXzuN,6.25,Accept (poster),6.25,"[6.25, 6.25]"
1066,Fp3JVz5XE7,5.5,Accept (poster),5.25,"[5.25, 5.5]"
1067,FqWyzyErVT,5.75,Accept (poster),5.5,"[5.5, 5.75]"
1068,Fr9d1UMc37,6.0,Accept (poster),5.833333333333333,"[5.833333333333333, 6.0]"
1069,FsA0OSsdzJ,5.0,Accept (poster),5.0,"[5.0, 5.0]"
1070,FsdB3I9Y24,5.75,Accept (poster),5.25,"[5.25, 5.75]"
1071,FtzLbGoHW2,5.2,Accept (poster),5.2,"[5.2, 5.2]"
1072,FuTfZK7PK3,5.333333333333333,Accept (poster),5.666666666666667,"[5.333333333333333, 5.666666666666667]"
1073,FwhM1Zpyft,5.5,Accept (poster),5.75,"[5.5, 5.75]"
1074,FwxOHl0BEl,5.5,Accept (poster),5.75,"[5.5, 5.75]"
1075,FzwAQJK4CG,5.5,Accept (poster),5.25,"[5.25, 5.5]"
1076,G0LfcMiRkc,6.25,Accept (poster),6.25,"[6.25, 6.25]"
1077,G0v0TxX01N,5.6,Accept (poster),5.6,"[5.6, 5.6]"
1078,G0yxFmP87g,6.0,Accept (poster),5.5,"[5.5, 6.0]"
1079,G24fOpC3JE,5.75,Accept (poster),5.75,"[5.75, 5.75]"
1080,G2dYZJO4BE,6.25,Accept (poster),6.75,"[6.25, 6.75]"
1081,G4vFNmraxj,6.0,Accept (poster),5.5,"[5.5, 6.0]"
